sys_RespNum;Task;Concept;Attribute1;Attribute2;Attribute3;Attribute4;Response
1990;15;1;1;1;3;3;1
1990;15;2;2;1;2;1;0
1990;16;1;2;2;1;2;1
1990;16;2;3;3;1;1;0
1990;17;1;2;2;1;2;0
1990;17;2;1;3;3;1;1
1990;18;1;3;2;3;1;1
1990;18;2;3;2;3;3;0
1990;19;1;3;2;1;2;0
1990;19;2;3;3;3;2;1
1990;20;1;3;3;3;2;1
1990;20;2;2;1;2;3;0
1990;21;1;3;3;1;3;1
1990;21;2;3;3;2;3;0
1991;1;1;2;1;1;3;1
1991;1;2;3;3;2;3;0
1991;2;1;2;2;3;1;1
1991;2;2;3;2;3;2;0
1991;3;1;3;1;1;1;1
1991;3;2;1;1;1;3;0
1991;4;1;3;3;1;2;0
1991;4;2;1;1;2;3;1
1991;5;1;1;1;2;3;1
1991;5;2;1;1;3;2;0
1991;6;1;1;1;3;1;1
1991;6;2;1;2;1;2;0
1991;7;1;1;2;3;2;1
1991;7;2;3;1;2;1;0
1991;8;1;1;2;2;1;1
1991;8;2;1;3;2;1;0
1991;9;1;3;1;1;2;0
1991;9;2;3;3;3;1;1
1991;10;1;2;3;2;2;0
1991;10;2;2;3;3;1;1
1991;11;1;3;1;3;3;1
1991;11;2;3;2;1;2;0
1991;12;1;1;1;2;2;1
1991;12;2;2;1;3;1;0
1991;13;1;1;2;3;2;1
1991;13;2;1;1;1;2;0
1991;14;1;2;1;2;1;1
1991;14;2;3;3;1;1;0
1991;15;1;2;3;3;2;1
1991;15;2;1;3;2;3;0
1991;16;1;1;3;2;1;0
1991;16;2;3;3;1;1;1
1991;17;1;2;1;1;2;1
1991;17;2;2;1;2;1;0
1991;18;1;2;2;2;2;1
1991;18;2;1;1;3;3;0
1991;19;1;1;1;3;1;1
1991;19;2;2;3;2;3;0
1991;20;1;2;1;3;3;1
1991;20;2;2;3;2;1;0
1991;21;1;2;2;1;3;1
1991;21;2;3;3;3;2;0
1992;1;1;2;2;3;2;1
1992;1;2;3;2;1;3;0
1992;2;1;2;1;3;1;0
1992;2;2;2;2;3;1;1
1992;3;1;3;3;2;1;1
1992;3;2;1;1;1;2;0
1992;4;1;1;3;1;2;0
1992;4;2;3;2;2;2;1
1992;5;1;1;3;2;1;0
1992;5;2;3;1;2;3;1
1992;6;1;1;1;3;1;1
1992;6;2;2;3;3;3;0
1992;7;1;1;1;3;2;0
1992;7;2;2;1;3;2;1
1992;8;1;3;1;1;2;0
1992;8;2;2;1;3;3;1
1992;9;1;2;2;3;1;0
1992;9;2;3;1;2;1;1
1992;10;1;1;2;3;1;0
1992;10;2;2;2;2;3;1
1992;11;1;1;1;2;1;1
1992;11;2;2;3;2;1;0
1992;12;1;3;3;3;3;0
1992;12;2;3;1;3;3;1
1992;13;1;2;2;3;3;0
1992;13;2;1;1;3;2;1
1992;14;1;3;3;3;3;0
1992;14;2;3;3;2;3;1
1992;15;1;2;1;2;3;0
1992;15;2;3;1;2;3;1
1992;16;1;3;2;3;3;0
1992;16;2;2;3;1;2;1
1992;17;1;3;2;1;1;0
1992;17;2;2;3;2;1;1
1992;18;1;2;2;2;3;0
1992;18;2;3;3;1;3;1
1992;19;1;2;3;3;1;1
1992;19;2;1;1;2;2;0
1992;20;1;2;3;1;2;0
1992;20;2;3;1;3;1;1
1992;21;1;3;2;1;3;0
1992;21;2;2;3;1;2;1
1993;1;1;3;1;1;3;1
1993;1;2;3;2;2;3;0
1993;2;1;2;1;3;3;0
1993;2;2;2;1;2;3;1
1993;3;1;2;1;3;3;1
1993;3;2;2;1;3;2;0
1993;4;1;3;2;2;2;1
1993;4;2;1;3;2;3;0
1993;5;1;2;2;3;3;0
1993;5;2;2;3;2;1;1
1993;6;1;3;1;1;2;0
1993;6;2;2;1;3;1;1
1993;7;1;2;2;3;1;1
1993;7;2;3;2;3;2;0
1993;8;1;3;3;2;1;1
1993;8;2;2;1;2;2;0
1993;9;1;1;2;3;2;1
1993;9;2;3;3;3;1;0
1993;10;1;2;3;1;3;0
1993;10;2;2;1;1;2;1
1993;11;1;1;2;3;3;0
1993;11;2;1;1;1;2;1
1993;12;1;3;2;1;2;0
1993;12;2;1;2;3;2;1
1993;13;1;2;3;2;2;0
1993;13;2;1;1;1;1;1
1993;14;1;1;1;1;1;0
1993;14;2;2;1;1;1;1
1993;15;1;3;2;2;2;1
1993;15;2;2;2;1;2;0
1993;16;1;3;1;1;2;1
1993;16;2;3;2;2;1;0
1993;17;1;3;2;2;1;0
1993;17;2;2;1;3;2;1
1993;18;1;3;3;2;3;0
1993;18;2;1;1;3;3;1
1993;19;1;3;3;1;2;1
1993;19;2;1;3;3;3;0
1993;20;1;3;2;2;3;0
1993;20;2;1;2;2;1;1
1993;21;1;1;3;1;3;1
1993;21;2;1;3;1;2;0
1994;1;1;2;3;2;1;1
1994;1;2;3;1;1;2;0
1994;2;1;2;3;1;2;1
1994;2;2;3;2;3;2;0
1994;3;1;2;1;3;2;1
1994;3;2;1;1;1;2;0
1994;4;1;1;1;2;2;1
1994;4;2;1;2;1;2;0
1994;5;1;3;1;1;1;0
1994;5;2;2;2;2;1;1
1994;6;1;1;2;3;3;1
1994;6;2;1;2;2;2;0
1994;7;1;2;3;2;2;1
1994;7;2;2;2;3;1;0
1994;8;1;3;3;1;2;1
1994;8;2;1;1;3;1;0
1994;9;1;2;2;1;1;0
1994;9;2;3;3;1;2;1
1994;10;1;2;2;1;2;0
1994;10;2;2;3;3;3;1
1994;11;1;3;3;1;2;0
1994;11;2;3;1;3;2;1
1994;12;1;3;2;2;2;0
1994;12;2;3;2;3;3;1
1994;13;1;1;3;3;1;1
1994;13;2;1;1;2;1;0
1994;14;1;3;3;1;2;1
1994;14;2;1;2;3;1;0
1994;15;1;1;2;3;1;0
1994;15;2;1;3;2;3;1
1994;16;1;2;3;3;3;1
1994;16;2;1;3;2;1;0
1994;17;1;2;1;2;2;1
1994;17;2;3;3;3;1;0
1994;18;1;3;1;1;1;0
1994;18;2;1;1;3;3;1
1994;19;1;3;2;2;2;0
1994;19;2;1;1;3;1;1
1994;20;1;3;2;3;2;0
1994;20;2;2;2;2;3;1
1994;21;1;1;1;2;2;0
1994;21;2;2;2;2;3;1
1995;1;1;3;3;3;1;1
1995;1;2;3;3;1;3;0
1995;2;1;1;1;2;1;0
1995;2;2;2;1;1;2;1
1995;3;1;3;3;2;1;0
1995;3;2;3;2;2;2;1
1995;4;1;3;3;1;2;1
1995;4;2;1;2;2;1;0
1995;5;1;1;1;3;2;0
1995;5;2;3;1;1;2;1
1995;6;1;1;3;3;3;0
1995;6;2;2;3;2;3;1
1995;7;1;1;2;1;1;1
1995;7;2;1;1;1;1;0
1995;8;1;3;3;1;2;0
1995;8;2;2;1;2;2;1
1995;9;1;1;3;3;2;0
1995;9;2;1;2;1;2;1
1995;10;1;2;1;1;2;1
1995;10;2;1;2;1;3;0
1995;11;1;3;2;3;3;1
1995;11;2;3;3;3;3;0
1995;12;1;1;2;1;3;1
1995;12;2;2;1;1;2;0
1995;13;1;1;3;1;2;1
1995;13;2;1;1;3;1;0
1995;14;1;1;3;2;1;0
1995;14;2;2;3;1;3;1
1995;15;1;2;3;1;1;1
1995;15;2;1;3;2;2;0
1995;16;1;3;3;2;2;1
1995;16;2;3;3;1;3;0
1995;17;1;2;3;2;2;0
1995;17;2;3;2;1;1;1
1995;18;1;2;2;3;3;0
1995;18;2;3;1;3;2;1
1995;19;1;3;3;3;3;1
1995;19;2;2;3;3;3;0
1995;20;1;1;1;3;2;1
1995;20;2;2;2;1;3;0
1995;21;1;3;1;2;1;0
1995;21;2;1;1;1;1;1
1996;1;1;1;2;1;3;1
1996;1;2;1;1;1;3;0
1996;2;1;3;3;2;3;0
1996;2;2;1;2;2;2;1
1996;3;1;3;2;3;3;1
1996;3;2;1;1;2;3;0
1996;4;1;2;1;1;2;0
1996;4;2;1;3;3;3;1
1996;5;1;2;1;1;3;0
1996;5;2;1;2;3;1;1
1996;6;1;1;3;1;3;1
1996;6;2;1;3;3;2;0
1996;7;1;2;3;2;1;1
1996;7;2;2;1;1;3;0
1996;8;1;2;1;2;2;0
1996;8;2;3;1;1;3;1
1996;9;1;3;3;3;1;0
1996;9;2;2;1;3;3;1
1996;10;1;1;1;2;3;1
1996;10;2;2;2;3;3;0
1996;11;1;2;2;1;2;0
1996;11;2;3;1;1;1;1
1996;12;1;1;1;3;2;1
1996;12;2;2;1;2;2;0
1996;13;1;2;1;2;3;0
1996;13;2;3;2;2;2;1
1996;14;1;1;1;2;3;1
1996;14;2;1;1;1;2;0
1996;15;1;1;3;3;2;0
1996;15;2;1;3;3;1;1
1996;16;1;2;3;3;1;0
1996;16;2;2;1;2;3;1
1996;17;1;2;3;2;3;0
1996;17;2;1;1;3;1;1
1996;18;1;2;2;1;2;0
1996;18;2;3;3;3;2;1
1996;19;1;3;1;2;1;1
1996;19;2;1;3;2;1;0
1996;20;1;3;2;1;3;0
1996;20;2;3;1;1;2;1
1996;21;1;1;2;2;3;1
1996;21;2;2;1;1;3;0
1997;1;1;1;3;1;1;1
1997;1;2;3;3;1;2;0
1997;2;1;1;1;1;1;0
1997;2;2;3;2;3;1;1
1997;3;1;1;1;2;3;0
1997;3;2;2;2;3;2;1
1997;4;1;2;2;3;3;1
1997;4;2;2;1;2;1;0
1997;5;1;2;3;3;2;0
1997;5;2;3;3;2;3;1
1997;6;1;3;3;1;2;0
1997;6;2;3;1;1;3;1
1997;7;1;2;3;1;3;0
1997;7;2;2;1;1;3;1
1997;8;1;1;2;1;2;1
1997;8;2;2;1;1;3;0
1997;9;1;2;3;1;2;1
1997;9;2;1;3;2;3;0
1997;10;1;2;2;3;3;1
1997;10;2;3;1;2;1;0
1997;11;1;1;3;3;1;1
1997;11;2;2;2;1;3;0
1997;12;1;3;2;2;1;1
1997;12;2;1;2;2;3;0
1997;13;1;3;3;3;3;0
1997;13;2;2;2;2;2;1
1997;14;1;3;3;2;1;1
1997;14;2;3;3;3;1;0
1997;15;1;2;3;1;2;0
1997;15;2;3;1;2;2;1
1997;16;1;1;3;1;2;1
1997;16;2;2;2;3;3;0
1997;17;1;2;3;3;2;0
1997;17;2;1;2;1;3;1
1997;18;1;1;1;1;2;1
1997;18;2;1;1;2;2;0
1997;19;1;3;1;2;1;1
1997;19;2;3;2;1;1;0
1997;20;1;2;3;2;3;0
1997;20;2;3;3;1;2;1
1997;21;1;2;2;1;1;1
1997;21;2;2;2;1;2;0
1998;1;1;2;3;1;3;1
1998;1;2;1;2;1;3;0
1998;2;1;3;1;3;2;0
1998;2;2;1;1;2;3;1
1998;3;1;2;3;3;2;0
1998;3;2;1;3;2;3;1
1998;4;1;3;2;3;2;1
1998;4;2;1;1;2;2;0
1998;5;1;2;3;1;2;1
1998;5;2;2;1;1;2;0
1998;6;1;1;3;1;3;1
1998;6;2;3;3;1;2;0
1998;7;1;1;2;1;1;1
1998;7;2;2;2;2;2;0
1998;8;1;2;3;2;1;0
1998;8;2;1;3;3;2;1
1998;9;1;2;1;1;3;0
1998;9;2;2;3;3;2;1
1998;10;1;3;1;2;1;0
1998;10;2;3;3;3;2;1
1998;11;1;1;3;3;1;0
1998;11;2;3;3;3;3;1
1998;12;1;1;1;2;1;1
1998;12;2;3;2;3;1;0
1998;13;1;3;3;3;1;0
1998;13;2;3;2;1;3;1
1998;14;1;1;2;2;3;0
1998;14;2;2;3;1;2;1
1998;15;1;3;2;2;2;0
1998;15;2;2;3;2;2;1
1998;16;1;3;3;2;1;1
1998;16;2;2;1;2;1;0
1998;17;1;1;3;2;1;1
1998;17;2;1;2;2;2;0
1998;18;1;2;1;1;3;0
1998;18;2;2;1;3;3;1
1998;19;1;3;1;3;3;1
1998;19;2;3;3;2;1;0
1998;20;1;3;1;3;2;1
1998;20;2;2;3;1;1;0
1998;21;1;3;1;2;2;0
1998;21;2;3;3;1;1;1
1999;1;1;1;1;1;1;1
1999;1;2;2;3;2;2;0
1999;2;1;2;2;1;2;0
1999;2;2;3;1;1;1;1
1999;3;1;2;2;1;2;1
1999;3;2;3;2;1;2;0
1999;4;1;2;3;3;2;1
1999;4;2;2;1;1;3;0
1999;5;1;3;2;1;3;0
1999;5;2;1;1;2;1;1
1999;6;1;1;3;3;3;0
1999;6;2;2;2;1;1;1
1999;7;1;2;1;3;2;1
1999;7;2;2;1;1;1;0
1999;8;1;2;2;1;2;1
1999;8;2;3;2;2;3;0
1999;9;1;1;1;2;2;1
1999;9;2;3;1;3;2;0
1999;10;1;1;2;3;1;1
1999;10;2;2;2;3;3;0
1999;11;1;2;2;3;3;0
1999;11;2;1;3;3;2;1
1999;12;1;1;3;3;2;0
1999;12;2;2;3;3;1;1
1999;13;1;2;3;3;2;0
1999;13;2;2;3;2;2;1
1999;14;1;1;2;3;1;0
1999;14;2;2;1;2;1;1
1999;15;1;2;1;2;2;0
1999;15;2;3;3;3;1;1
1999;16;1;2;1;3;1;0
1999;16;2;2;3;3;1;1
1999;17;1;2;1;3;3;0
1999;17;2;2;3;2;2;1
1999;18;1;2;1;2;1;0
1999;18;2;2;2;3;3;1
1999;19;1;1;1;2;3;1
1999;19;2;3;1;3;3;0
1999;20;1;2;3;1;1;0
1999;20;2;2;3;1;1;1
1999;21;1;2;1;2;2;1
1999;21;2;2;3;3;2;0
2000;1;1;3;2;3;1;1
2000;1;2;2;3;2;2;0
2000;2;1;2;1;3;1;1
2000;2;2;2;1;2;2;0
2000;3;1;1;2;2;1;1
2000;3;2;1;2;3;2;0
2000;4;1;2;1;1;3;0
2000;4;2;3;1;3;3;1
2000;5;1;3;2;3;2;1
2000;5;2;3;3;1;1;0
2000;6;1;1;1;2;2;1
2000;6;2;2;1;1;1;0
2000;7;1;1;3;2;2;0
2000;7;2;2;2;1;1;1
2000;8;1;1;3;3;1;1
2000;8;2;1;1;2;3;0
2000;9;1;1;2;2;3;1
2000;9;2;3;1;1;2;0
2000;10;1;1;3;3;2;0
2000;10;2;3;2;1;1;1
2000;11;1;2;3;2;1;0
2000;11;2;1;3;2;2;1
2000;12;1;3;3;1;2;1
2000;12;2;2;3;1;1;0
2000;13;1;3;2;1;1;0
2000;13;2;3;3;2;3;1
2000;14;1;3;3;2;1;0
2000;14;2;2;2;1;2;1
2000;15;1;3;1;2;2;1
2000;15;2;2;3;3;1;0
2000;16;1;1;2;2;3;0
2000;16;2;3;2;3;3;1
2000;17;1;2;3;1;2;1
2000;17;2;2;3;1;3;0
2000;18;1;3;3;3;2;1
2000;18;2;2;1;1;3;0
2000;19;1;2;1;3;1;0
2000;19;2;3;3;3;3;1
2000;20;1;1;1;1;1;1
2000;20;2;2;1;1;3;0
2000;21;1;2;2;3;1;0
2000;21;2;3;3;1;3;1
2001;1;1;2;1;2;3;1
2001;1;2;3;2;2;2;0
2001;2;1;2;1;2;1;1
2001;2;2;2;2;3;1;0
2001;3;1;3;3;1;3;0
2001;3;2;3;3;2;3;1
2001;4;1;1;1;3;3;1
2001;4;2;2;1;2;1;0
2001;5;1;2;3;2;2;0
2001;5;2;1;2;1;2;1
2001;6;1;3;2;2;1;0
2001;6;2;2;3;3;3;0
2001;7;1;1;1;2;2;0
2001;7;2;2;3;2;2;0
2001;8;1;1;2;1;1;0
2001;8;2;3;3;1;3;0
2001;9;1;3;3;2;3;0
2001;9;2;3;3;3;3;0
2001;10;1;2;2;1;2;0
2001;10;2;1;3;2;1;0
2001;11;1;2;3;3;1;0
2001;11;2;1;3;2;2;0
2001;12;1;1;2;3;1;0
2001;12;2;1;1;1;2;0
2001;13;1;3;1;2;1;0
2001;13;2;1;1;1;2;0
2001;14;1;2;3;1;3;0
2001;14;2;3;1;3;2;0
2001;15;1;2;2;1;2;0
2001;15;2;1;2;2;3;0
2001;16;1;2;1;1;1;0
2001;16;2;3;2;3;2;0
2001;17;1;2;2;1;3;0
2001;17;2;2;3;3;3;0
2001;18;1;3;3;2;1;0
2001;18;2;1;3;1;2;0
2001;19;1;2;2;2;3;0
2001;19;2;1;2;3;1;0
2001;20;1;1;2;2;2;0
2001;20;2;1;2;3;2;0
2001;21;1;3;3;3;2;0
2001;21;2;1;1;3;2;0
2002;1;1;2;2;3;3;1
2002;1;2;2;1;2;3;0
2002;2;1;3;2;3;1;0
2002;2;2;1;1;1;1;1
2002;3;1;2;1;2;3;0
2002;3;2;1;2;2;1;1
2002;4;1;1;1;1;1;1
2002;4;2;2;2;1;2;0
2002;5;1;3;2;2;3;0
2002;5;2;3;1;1;1;1
2002;6;1;3;2;1;1;0
2002;6;2;1;2;1;2;1
2002;7;1;3;2;2;2;1
2002;7;2;2;3;3;3;0
2002;8;1;2;2;1;1;1
2002;8;2;3;2;1;3;0
2002;9;1;3;3;1;3;1
2002;9;2;3;1;2;2;0
2002;10;1;2;3;1;1;0
2002;10;2;1;2;2;2;1
2002;11;1;2;2;1;2;1
2002;11;2;3;3;2;2;0
2002;12;1;1;2;3;1;1
2002;12;2;1;3;2;3;0
2002;13;1;1;2;2;2;0
2002;13;2;2;1;2;3;1
2002;14;1;1;1;2;3;0
2002;14;2;3;3;2;3;1
2002;15;1;2;2;1;2;0
2002;15;2;1;2;3;2;1
2002;16;1;1;3;3;2;0
2002;16;2;3;3;3;2;1
2002;17;1;2;1;2;1;0
2002;17;2;2;2;2;2;1
2002;18;1;3;2;2;2;0
2002;18;2;3;2;3;3;1
2002;19;1;3;3;1;3;1
2002;19;2;2;3;3;1;0
2002;20;1;3;3;2;2;1
2002;20;2;2;3;3;2;0
2002;21;1;3;3;2;2;0
2002;21;2;1;3;2;2;1
2003;1;1;2;3;3;3;1
2003;1;2;3;1;2;1;0
2003;2;1;1;1;1;1;0
2003;2;2;1;2;3;1;1
2003;3;1;3;2;2;3;1
2003;3;2;1;2;3;3;0
2003;4;1;2;3;1;1;1
2003;4;2;2;2;1;2;0
2003;5;1;1;3;1;2;1
2003;5;2;3;2;2;1;0
2003;6;1;1;1;1;3;0
2003;6;2;1;1;1;2;1
2003;7;1;2;2;1;1;0
2003;7;2;3;2;2;1;1
2003;8;1;1;1;1;3;1
2003;8;2;1;2;2;3;0
2003;9;1;1;1;1;2;0
2003;9;2;3;1;2;1;1
2003;10;1;2;1;1;1;1
2003;10;2;1;3;2;3;0
2003;11;1;2;3;2;3;0
2003;11;2;1;1;1;1;1
2003;12;1;2;1;3;2;0
2003;12;2;1;2;2;2;1
2003;13;1;1;2;1;1;0
2003;13;2;1;3;3;3;1
2003;14;1;2;3;1;2;1
2003;14;2;2;3;3;2;0
2003;15;1;1;1;2;1;0
2003;15;2;3;3;3;1;1
2003;16;1;1;1;2;2;0
2003;16;2;2;1;1;2;1
2003;17;1;2;1;1;1;0
2003;17;2;1;2;1;3;1
2003;18;1;3;3;1;3;0
2003;18;2;1;1;1;3;1
2003;19;1;1;1;2;1;1
2003;19;2;3;3;2;1;0
2003;20;1;3;3;2;1;1
2003;20;2;1;2;2;2;0
2003;21;1;1;1;1;1;1
2003;21;2;3;3;1;3;0
2004;1;1;3;3;2;3;1
2004;1;2;1;2;1;3;0
2004;2;1;1;1;2;3;0
2004;2;2;2;1;2;2;1
2004;3;1;3;2;2;1;0
2004;3;2;1;2;3;3;1
2004;4;1;1;1;1;2;0
2004;4;2;1;1;1;3;1
2004;5;1;2;1;3;2;1
2004;5;2;3;3;3;1;0
2004;6;1;1;3;2;2;0
2004;6;2;1;1;1;2;1
2004;7;1;1;2;2;2;0
2004;7;2;2;1;1;2;1
2004;8;1;3;3;2;2;0
2004;8;2;2;1;2;3;1
2004;9;1;1;2;2;1;0
2004;9;2;1;1;1;2;1
2004;10;1;3;3;1;2;0
2004;10;2;1;2;3;3;1
2004;11;1;2;1;2;1;1
2004;11;2;3;1;2;1;0
2004;12;1;1;1;2;3;1
2004;12;2;3;3;3;3;0
2004;13;1;3;2;2;1;0
2004;13;2;2;3;3;1;1
2004;14;1;2;3;1;1;1
2004;14;2;1;1;3;3;0
2004;15;1;1;1;1;2;0
2004;15;2;2;2;1;3;1
2004;16;1;2;3;1;1;0
2004;16;2;1;2;2;3;1
2004;17;1;1;1;2;3;0
2004;17;2;3;1;3;3;1
2004;18;1;2;2;1;2;1
2004;18;2;3;2;3;1;0
2004;19;1;1;3;2;1;0
2004;19;2;1;1;1;3;1
2004;20;1;1;1;3;2;0
2004;20;2;3;1;2;2;1
2004;21;1;3;3;3;1;1
2004;21;2;3;2;3;3;0
2005;1;1;3;2;3;2;1
2005;1;2;1;1;1;1;0
2005;2;1;2;3;1;1;0
2005;2;2;1;1;1;3;1
2005;3;1;1;3;1;2;1
2005;3;2;3;3;2;1;0
2005;4;1;1;3;2;1;0
2005;4;2;3;2;1;1;1
2005;5;1;1;1;2;1;1
2005;5;2;1;3;2;3;0
2005;6;1;2;3;3;2;0
2005;6;2;1;1;2;1;1
2005;7;1;1;1;1;2;0
2005;7;2;3;2;3;1;1
2005;8;1;3;2;3;2;0
2005;8;2;1;3;3;2;1
2005;9;1;2;2;1;2;1
2005;9;2;3;1;1;1;0
2005;10;1;3;3;3;1;1
2005;10;2;1;3;3;2;0
2005;11;1;2;1;1;3;1
2005;11;2;2;2;2;2;0
2005;12;1;3;1;2;2;1
2005;12;2;2;2;2;3;0
2005;13;1;1;3;3;3;0
2005;13;2;2;2;1;2;1
2005;14;1;3;2;2;1;0
2005;14;2;1;1;1;3;1
2005;15;1;3;3;2;2;1
2005;15;2;2;2;2;2;0
2005;16;1;1;1;2;2;0
2005;16;2;3;1;3;3;1
2005;17;1;2;1;3;2;0
2005;17;2;1;2;1;3;1
2005;18;1;1;1;2;3;0
2005;18;2;3;2;2;1;1
2005;19;1;1;3;2;3;0
2005;19;2;2;1;3;2;1
2005;20;1;2;3;2;1;0
2005;20;2;2;2;3;1;1
2005;21;1;1;3;3;1;0
2005;21;2;3;2;2;3;1
2006;1;1;2;2;3;2;1
2006;1;2;2;3;2;1;0
2006;2;1;2;2;3;3;0
2006;2;2;2;1;1;3;1
2006;3;1;1;1;1;2;1
2006;3;2;2;3;2;2;0
2006;4;1;1;1;3;1;0
2006;4;2;2;2;3;2;1
2006;5;1;2;3;1;1;1
2006;5;2;1;2;3;1;0
2006;6;1;2;1;2;1;1
2006;6;2;1;3;1;3;0
2006;7;1;3;2;2;3;0
2006;7;2;3;2;1;2;1
2006;8;1;3;1;3;1;1
2006;8;2;1;3;3;1;0
2006;9;1;2;3;1;3;0
2006;9;2;2;2;1;2;1
2006;10;1;1;1;3;3;1
2006;10;2;1;3;3;3;0
2006;11;1;2;3;1;1;1
2006;11;2;1;1;2;2;0
2006;12;1;1;3;3;1;1
2006;12;2;1;2;3;2;0
2006;13;1;2;3;2;2;1
2006;13;2;2;3;1;2;0
2006;14;1;2;2;1;1;0
2006;14;2;1;2;1;3;1
2006;15;1;3;2;2;2;1
2006;15;2;1;2;2;2;0
2006;16;1;1;3;3;2;0
2006;16;2;1;3;3;1;1
2006;17;1;3;2;2;1;1
2006;17;2;1;2;1;1;0
2006;18;1;3;2;2;1;1
2006;18;2;2;3;2;1;0
2006;19;1;3;2;2;1;0
2006;19;2;3;3;3;3;1
2006;20;1;2;2;1;2;1
2006;20;2;1;1;2;1;0
2006;21;1;1;2;2;1;1
2006;21;2;1;1;2;1;0
2007;1;1;2;3;3;2;1
2007;1;2;1;1;2;1;0
2007;2;1;1;3;1;1;1
2007;2;2;2;3;1;2;0
2007;3;1;2;1;2;2;1
2007;3;2;1;1;3;1;0
2007;4;1;1;3;1;2;0
2007;4;2;3;3;3;1;1
2007;5;1;3;3;3;3;0
2007;5;2;2;2;1;1;1
2007;6;1;2;1;1;1;1
2007;6;2;3;2;2;1;0
2007;7;1;3;1;1;3;0
2007;7;2;2;1;1;1;1
2007;8;1;3;3;1;1;0
2007;8;2;2;2;2;2;1
2007;9;1;1;3;1;2;0
2007;9;2;3;2;1;2;1
2007;10;1;2;1;1;3;0
2007;10;2;2;3;2;1;1
2007;11;1;3;1;2;2;0
2007;11;2;1;1;2;3;1
2007;12;1;3;2;2;2;0
2007;12;2;2;1;3;3;1
2007;13;1;3;3;3;1;1
2007;13;2;3;2;3;2;0
2007;14;1;3;3;2;2;1
2007;14;2;3;1;2;2;0
2007;15;1;2;1;3;2;0
2007;15;2;2;2;3;3;1
2007;16;1;2;2;2;2;1
2007;16;2;2;2;1;3;0
2007;17;1;2;2;1;2;1
2007;17;2;3;2;3;2;0
2007;18;1;1;2;2;3;1
2007;18;2;3;2;3;3;0
2007;19;1;1;1;1;2;1
2007;19;2;3;2;2;2;0
2007;20;1;2;1;3;3;0
2007;20;2;2;2;1;1;1
2007;21;1;2;1;2;2;1
2007;21;2;1;3;1;3;0
2008;1;1;3;3;3;1;1
2008;1;2;3;2;2;1;0
2008;2;1;2;3;1;2;1
2008;2;2;3;1;2;2;0
2008;3;1;2;2;1;3;0
2008;3;2;1;1;1;3;1
2008;4;1;3;2;2;1;1
2008;4;2;1;3;2;2;0
2008;5;1;3;2;2;1;1
2008;5;2;3;2;1;2;0
2008;6;1;1;1;1;2;0
2008;6;2;2;3;2;1;1
2008;7;1;1;2;1;3;1
2008;7;2;2;3;2;3;0
2008;8;1;1;2;2;1;0
2008;8;2;1;2;1;3;1
2008;9;1;2;3;2;3;0
2008;9;2;2;3;3;3;1
2008;10;1;2;3;1;1;1
2008;10;2;3;1;1;2;0
2008;11;1;3;3;3;3;1
2008;11;2;2;2;3;3;0
2008;12;1;2;1;2;3;1
2008;12;2;2;3;3;3;0
2008;13;1;3;2;2;3;1
2008;13;2;1;3;2;1;0
2008;14;1;1;1;1;1;1
2008;14;2;1;3;1;2;0
2008;15;1;1;1;2;3;0
2008;15;2;2;3;3;1;1
2008;16;1;1;2;1;1;1
2008;16;2;3;3;2;2;0
2008;17;1;3;3;2;3;0
2008;17;2;1;3;3;3;1
2008;18;1;1;1;2;2;1
2008;18;2;1;3;2;3;0
2008;19;1;2;1;1;1;1
2008;19;2;2;3;2;2;0
2008;20;1;3;2;3;2;1
2008;20;2;1;1;1;3;0
2008;21;1;1;3;1;1;0
2008;21;2;2;3;2;2;1
2009;1;1;1;1;2;2;1
2009;1;2;1;3;3;1;0
2009;2;1;3;1;3;1;0
2009;2;2;2;1;1;3;1
2009;3;1;2;3;1;2;1
2009;3;2;1;1;3;3;0
2009;4;1;2;3;1;1;0
2009;4;2;2;2;1;2;1
2009;5;1;3;3;2;3;1
2009;5;2;3;3;2;2;0
2009;6;1;3;1;3;3;1
2009;6;2;3;2;3;3;0
2009;7;1;2;1;3;2;1
2009;7;2;2;2;3;2;0
2009;8;1;2;3;2;3;0
2009;8;2;2;2;3;1;1
2009;9;1;3;1;1;1;0
2009;9;2;1;1;2;3;1
2009;10;1;3;1;3;2;0
2009;10;2;2;2;1;2;1
2009;11;1;1;2;1;2;1
2009;11;2;2;1;3;2;0
2009;12;1;3;2;1;3;0
2009;12;2;3;1;1;1;1
2009;13;1;1;1;2;2;1
2009;13;2;2;1;1;2;0
2009;14;1;3;3;2;2;0
2009;14;2;2;2;3;1;1
2009;15;1;2;2;2;2;1
2009;15;2;2;3;3;1;0
2009;16;1;2;2;3;3;1
2009;16;2;2;2;2;3;0
2009;17;1;1;1;3;2;0
2009;17;2;1;1;3;2;1
2009;18;1;3;1;2;1;0
2009;18;2;3;3;3;1;1
2009;19;1;2;3;1;1;0
2009;19;2;2;3;1;2;1
2009;20;1;2;3;2;3;1
2009;20;2;1;3;2;1;0
2009;21;1;2;2;2;3;0
2009;21;2;1;1;3;3;1
2010;1;1;1;1;2;1;1
2010;1;2;3;3;2;3;0
2010;2;1;2;3;1;2;0
2010;2;2;1;3;2;3;1
2010;3;1;2;2;3;1;0
2010;3;2;1;1;3;2;1
2010;4;1;2;3;2;1;1
2010;4;2;2;2;3;2;0
2010;5;1;1;1;2;3;1
